Date,Power_kW,HR,solarRad_W/m2,Weekday,Hour_sin,Hour_cos,Power_kW_lag_1h,Power_kW_lag_2h,Power_kW_lag_24h,HDH,CDH_squared,CDH_Humidity,log_temp,holiday
2019-01-01 00:00:00,88.677,62.68416667,2.54325,1,0.0,1.0,88.677,88.677,108.261,5.3641666699999995,0.0,0.0,2.364228802893193,True
2019-01-01 01:00:00,87.99,62.83666667,1.728666667,1,0.25881904510252074,0.9659258262890683,88.677,88.677,105.474,5.6225000000000005,0.0,0.0,2.3396400009450566,True
2019-01-01 02:00:00,94.752,61.72,2.67475,1,0.49999999999999994,0.8660254037844387,87.99,88.677,107.18,5.7391666699999995,0.0,0.0,2.32833405769192,True
2019-01-01 03:00:00,88.709,63.89333333,2.44425,1,0.7071067811865476,0.7071067811865476,94.752,87.99,107.636,6.333333333000001,0.0,0.0,2.268683541352847,True
2019-01-01 04:00:00,88.926,68.03416667,3.056333333,1,0.8660254037844386,0.5000000000000001,88.709,94.752,105.547,7.359166667,0.0,0.0,2.15649902874361,True
2019-01-01 05:00:00,89.539,63.19333333,2.426416667,1,0.9659258262890683,0.25881904510252074,88.926,88.709,104.585,6.906666667,0.0,0.0,2.207541544270495,True
2019-01-01 06:00:00,92.399,67.45666667,2.46775,1,1.0,6.123233995736766e-17,89.539,88.926,108.683,7.6075,0.0,0.0,2.127338449872053,True
2019-01-01 07:00:00,99.188,70.29833333,3.402833333,1,0.9659258262890683,-0.25881904510252063,92.399,89.539,146.916,8.3025,0.0,0.0,2.040895600816518,True
2019-01-01 08:00:00,106.739,70.62,66.3175,1,0.8660254037844387,-0.4999999999999998,99.188,92.399,191.87,8.303333333000001,0.0,0.0,2.0407873347416032,True
2019-01-01 09:00:00,105.838,63.055,216.0666667,1,0.7071067811865476,-0.7071067811865475,106.739,99.188,215.088,7.3149999999999995,0.0,0.0,2.1615973996930684,True
2019-01-01 10:00:00,110.078,58.75833333,349.3166667,1,0.49999999999999994,-0.8660254037844387,105.838,106.739,243.252,6.038333333000001,0.0,0.0,2.2987443936415692,True
2019-01-01 11:00:00,107.257,53.24666667,441.9833333,1,0.258819045102521,-0.9659258262890682,110.078,105.838,324.193,4.70916667,0.0,0.0,2.4239911867751145,True
2019-01-01 12:00:00,106.283,48.16833333,481.325,1,1.2246467991473532e-16,-1.0,107.257,110.078,267.701,3.5191666700000006,0.0,0.0,2.5241941339492278,True
2019-01-01 13:00:00,108.882,42.3475,463.5666667,1,-0.2588190451025208,-0.9659258262890683,106.283,107.257,280.792,1.9191666699999992,0.0,0.0,2.6448145343478298,True
2019-01-01 14:00:00,107.916,38.46333333,388.4333333,1,-0.4999999999999997,-0.8660254037844388,108.882,106.283,294.921,0.9450000000000003,0.0,0.0,2.711710161933697,True
2019-01-01 15:00:00,106.191,36.73083333,265.3333333,1,-0.7071067811865471,-0.7071067811865479,107.916,108.882,282.85,0.18583332999999946,0.0,0.0,2.7609061629886686,True
2019-01-01 16:00:00,105.455,34.20833333,116.13,1,-0.8660254037844385,-0.5000000000000004,106.191,107.916,263.802,0.27749999999999986,0.0,0.0,2.7550928074355214,True
2019-01-01 17:00:00,113.57,35.6375,7.204833333,1,-0.9659258262890683,-0.25881904510252063,105.455,106.191,251.11,1.5099999999999998,0.0,0.0,2.673458756332591,True
2019-01-01 18:00:00,103.995,38.89916667,1.358916667,1,-1.0,-1.8369701987210297e-16,113.57,105.455,206.061,1.8699999999999992,0.0,0.0,2.6483001966964363,True
2019-01-01 19:00:00,100.805,53.75333333,1.024666667,1,-0.9659258262890684,0.2588190451025203,103.995,113.57,168.257,2.839166669999999,0.0,0.0,2.577245246840686,True
2019-01-01 20:00:00,99.72,56.84083333,2.354083333,1,-0.8660254037844386,0.5000000000000001,100.805,103.995,144.747,3.4133333300000004,0.0,0.0,2.5326380528740207,True
2019-01-01 21:00:00,93.79,51.14916667,1.394,1,-0.7071067811865477,0.7071067811865474,99.72,100.805,121.291,2.9741666700000007,0.0,0.0,2.5669345648634776,True
2019-01-01 22:00:00,88.765,53.09416667,0.9255,1,-0.5000000000000004,0.8660254037844384,93.79,99.72,108.311,3.965,0.0,0.0,2.487819071235035,True
2019-01-01 23:00:00,87.695,49.93,0.8445833333,1,-0.25881904510252157,0.9659258262890681,88.765,93.79,107.698,4.339166669999999,0.0,0.0,2.4562356474937648,True
2019-01-02 00:00:00,108.261,49.37083333,1.186333333,2,0.0,1.0,87.695,88.765,88.677,4.5016666700000005,0.0,0.0,2.4422020970400653,False
2019-01-02 01:00:00,105.474,48.53666667,0.8446666667,2,0.25881904510252074,0.9659258262890683,108.261,87.695,87.99,4.855833329999999,0.0,0.0,2.410916192395815,False
2019-01-02 02:00:00,107.18,52.24916667,1.22775,2,0.49999999999999994,0.8660254037844387,105.474,108.261,94.752,5.20916667,0.0,0.0,2.378697007983844,False
2019-01-02 03:00:00,107.636,65.40833333,2.451,2,0.7071067811865476,0.7071067811865476,107.18,105.474,88.709,5.5516666699999995,0.0,0.0,2.346442475738792,False
2019-01-02 04:00:00,105.547,75.75833333,2.940333333,2,0.8660254037844386,0.5000000000000001,107.636,107.18,88.926,5.71916667,0.0,0.0,2.330281319971145,False
2019-01-02 05:00:00,104.585,74.06666667,3.145666667,2,0.9659258262890683,0.25881904510252074,105.547,107.636,89.539,5.490833329999999,0.0,0.0,2.3522478924969663,False
2019-01-02 06:00:00,108.683,73.16666667,3.171083333,2,1.0,6.123233995736766e-17,104.585,105.547,92.399,5.80833333,0.0,0.0,2.321570393232191,False
2019-01-02 07:00:00,146.916,75.325,5.010583333,2,0.9659258262890683,-0.25881904510252063,108.683,104.585,99.188,6.514166667,0.0,0.0,2.249799457513985,False
2019-01-02 08:00:00,191.87,71.78083333,67.535,2,0.8660254037844387,-0.4999999999999998,146.916,108.683,106.739,6.100833333000001,0.0,0.0,2.2924505785471205,False
2019-01-02 09:00:00,215.088,71.77583333,218.0333333,2,0.7071067811865476,-0.7071067811865475,191.87,146.916,105.838,5.68,0.0,0.0,2.334083760053417,False
2019-01-02 10:00:00,243.252,60.23916667,348.025,2,0.49999999999999994,-0.8660254037844387,215.088,191.87,110.078,3.40666667,0.0,0.0,2.5331675731405636,False
2019-01-02 11:00:00,324.193,62.42833333,436.475,2,0.258819045102521,-0.9659258262890682,243.252,215.088,107.257,3.4258333299999997,0.0,0.0,2.5316444450026534,False
2019-01-02 12:00:00,267.701,60.97,473.125,2,1.2246467991473532e-16,-1.0,324.193,243.252,106.283,3.0083333299999993,0.0,0.0,2.564308126532305,False
2019-01-02 13:00:00,280.792,56.4825,457.0416667,2,-0.2588190451025208,-0.9659258262890683,267.701,324.193,108.882,0.98666667,0.0,0.0,2.7089386949413004,False
2019-01-02 14:00:00,294.921,60.65083333,386.5416667,2,-0.4999999999999997,-0.8660254037844388,280.792,267.701,107.916,1.77166667,0.0,0.0,2.655235281559886,False
2019-01-02 15:00:00,282.85,59.43333333,266.35,2,-0.7071067811865471,-0.7071067811865479,294.921,280.792,106.191,2.0116666700000003,0.0,0.0,2.6382236486283874,False
2019-01-02 16:00:00,263.802,61.08083333,115.0966667,2,-0.8660254037844385,-0.5000000000000004,282.85,294.921,105.455,2.7066666700000006,0.0,0.0,2.587262656174776,False
2019-01-02 17:00:00,251.11,69.6875,10.76683333,2,-0.9659258262890683,-0.25881904510252063,263.802,282.85,113.57,3.914999999999999,0.0,0.0,2.4919650141554466,False
2019-01-02 18:00:00,206.061,75.475,4.197833333,2,-1.0,-1.8369701987210297e-16,251.11,263.802,103.995,4.9891666699999995,0.0,0.0,2.3988796363353933,False
2019-01-02 19:00:00,168.257,75.53333333,4.29725,2,-0.9659258262890684,0.2588190451025203,206.061,251.11,100.805,5.25416667,0.0,0.0,2.3745180822291556,False
2019-01-02 20:00:00,144.747,77.225,3.925583333,2,-0.8660254037844386,0.5000000000000001,168.257,206.061,99.72,5.5275,0.0,0.0,2.348752773839053,False
2019-01-02 21:00:00,121.291,79.96666667,2.889833333,2,-0.7071067811865477,0.7071067811865474,144.747,168.257,93.79,5.890000000000001,0.0,0.0,2.3135250330323798,False
2019-01-02 22:00:00,108.311,78.35833333,3.962833333,2,-0.5000000000000004,0.8660254037844384,121.291,144.747,88.765,5.85,0.0,0.0,2.3174737054877963,False
2019-01-02 23:00:00,107.698,78.775,3.355833333,2,-0.25881904510252157,0.9659258262890681,108.311,121.291,87.695,6.006666666999999,0.0,0.0,2.3019182039729866,False
2019-01-03 00:00:00,120.159,78.925,4.073833333,3,0.0,1.0,107.698,108.311,108.261,6.2925,0.0,0.0,2.2728987826236855,False
2019-01-03 01:00:00,113.308,79.71666667,3.33825,3,0.25881904510252074,0.9659258262890683,120.159,107.698,105.474,6.575833333,0.0,0.0,2.2432773121306053,False
2019-01-03 02:00:00,108.948,81.81666667,3.315,3,0.49999999999999994,0.8660254037844387,113.308,120.159,107.18,7.164166667,0.0,0.0,2.178815423111981,False
2019-01-03 03:00:00,109.082,86.625,1.939083333,3,0.7071067811865476,0.7071067811865476,108.948,113.308,107.636,7.849166667,0.0,0.0,2.0981201714735054,False
2019-01-03 04:00:00,107.953,92.16666667,3.77675,3,0.8660254037844386,0.5000000000000001,109.082,108.948,105.547,9.245750000000001,0.0,0.0,1.9101719363804956,False
2019-01-03 05:00:00,107.183,94.13333333,3.576083333,3,0.9659258262890683,0.25881904510252074,107.953,109.082,104.585,10.159500000000001,0.0,0.0,1.7648164096136136,False
2019-01-03 06:00:00,112.666,95.25833333,2.634083333,3,1.0,6.123233995736766e-17,107.183,107.953,108.683,10.6105,0.0,0.0,1.6844526162395461,False
2019-01-03 07:00:00,166.608,96.88333333,3.404833333,3,0.9659258262890683,-0.25881904510252063,112.666,107.183,146.916,11.74175,0.0,0.0,1.4488582777585497,False
2019-01-03 08:00:00,219.917,98.63333333,33.02358333,3,0.8660254037844387,-0.4999999999999998,166.608,112.666,191.87,12.313083333,0.0,0.0,1.304790517152264,False
2019-01-03 09:00:00,253.489,99.44166667,124.2625,3,0.7071067811865476,-0.7071067811865475,219.917,166.608,215.088,12.413333333,0.0,0.0,1.2772232661584655,False
2019-01-03 10:00:00,268.065,99.39166667,248.8416667,3,0.49999999999999994,-0.8660254037844387,253.489,219.917,243.252,12.2975,0.0,0.0,1.3090082671598169,False
2019-01-03 11:00:00,398.686,92.05833333,436.4,3,0.258819045102521,-0.9659258262890682,268.065,253.489,324.193,10.55725,0.0,0.0,1.694284447844219,False
2019-01-03 12:00:00,312.761,71.905,473.5916667,3,1.2246467991473532e-16,-1.0,398.686,268.065,267.701,8.1915,0.0,0.0,2.0552128839457633,False
2019-01-03 13:00:00,306.111,70.27833333,457.1166667,3,-0.2588190451025208,-0.9659258262890683,312.761,398.686,280.792,7.2416666670000005,0.0,0.0,2.1700056280568463,False
2019-01-03 14:00:00,303.649,75.74166667,381.6166667,3,-0.4999999999999997,-0.8660254037844388,306.111,312.761,294.921,7.644166667,0.0,0.0,2.122959897707941,False
2019-01-03 15:00:00,289.562,74.64166667,258.4333333,3,-0.7071067811865471,-0.7071067811865479,303.649,306.111,282.85,7.140833333,0.0,0.0,2.1814527045501393,False
2019-01-03 16:00:00,268.975,79.41666667,112.475,3,-0.8660254037844385,-0.5000000000000004,289.562,303.649,263.802,7.717499999999999,0.0,0.0,2.1141448551919138,False
2019-01-03 17:00:00,248.879,86.3,11.7975,3,-0.9659258262890683,-0.25881904510252063,268.975,289.562,251.11,8.749166667,0.0,0.0,1.9811164047439611,False
2019-01-03 18:00:00,222.761,87.45,2.51175,3,-1.0,-1.8369701987210297e-16,248.879,268.975,206.061,8.7925,0.0,0.0,1.9751221505304202,False
2019-01-03 19:00:00,176.514,89.91666667,3.732416667,3,-0.9659258262890684,0.2588190451025203,222.761,248.879,168.257,9.1705,0.0,0.0,1.9212514644608094,False
2019-01-03 20:00:00,154.605,93.075,4.28,3,-0.8660254037844386,0.5000000000000001,176.514,222.761,144.747,9.551166667,0.0,0.0,1.8638992358425222,False
2019-01-03 21:00:00,122.502,94.73333333,5.400083333,3,-0.7071067811865477,0.7071067811865474,154.605,176.514,121.291,10.19975,0.0,0.0,1.7579010200717227,False
2019-01-03 22:00:00,122.041,95.51666667,3.116583333,3,-0.5000000000000004,0.8660254037844384,122.502,154.605,108.311,10.414333333,0.0,0.0,1.720203792810154,False
2019-01-03 23:00:00,112.824,95.85833333,3.421166667,3,-0.25881904510252157,0.9659258262890681,122.041,122.502,107.698,10.11175,0.0,0.0,1.7729588397643377,False
2019-01-04 00:00:00,108.068,96.15,2.44,4,0.0,1.0,112.824,122.041,120.159,9.853333333,0.0,0.0,1.815909929514568,False
2019-01-04 01:00:00,104.213,96.65,2.202416667,4,0.25881904510252074,0.9659258262890683,108.068,112.824,113.308,9.6145,0.0,0.0,1.8540297949541797,False
2019-01-04 02:00:00,103.711,96.94166667,2.121416667,4,0.49999999999999994,0.8660254037844387,104.213,108.068,108.948,9.864666667,0.0,0.0,1.8140644096942253,False
2019-01-04 03:00:00,104.144,96.96666667,3.661,4,0.7071067811865476,0.7071067811865476,103.711,104.213,109.082,9.754166667,0.0,0.0,1.8319145747072376,False
2019-01-04 04:00:00,100.875,96.93333333,2.38225,4,0.8660254037844386,0.5000000000000001,104.144,103.711,107.953,9.6755,0.0,0.0,1.8444309801054595,False
2019-01-04 05:00:00,101.308,97.125,2.54175,4,0.9659258262890683,0.25881904510252074,100.875,104.144,107.183,9.7915,0.0,0.0,1.8259193208747597,False
2019-01-04 06:00:00,111.662,97.29166667,3.501916667,4,1.0,6.123233995736766e-17,101.308,100.875,112.666,9.97475,0.0,0.0,1.7959589722918095,False
2019-01-04 07:00:00,142.521,97.53333333,2.278416667,4,0.9659258262890683,-0.25881904510252063,111.662,101.308,166.608,10.293083333,0.0,0.0,1.7416788895555495,False
2019-01-04 08:00:00,168.659,97.48333333,26.05508333,4,0.8660254037844387,-0.4999999999999998,142.521,111.662,219.917,10.158166667,0.0,0.0,1.7650446744589634,False
2019-01-04 09:00:00,216.295,97.54166667,102.7925,4,0.7071067811865476,-0.7071067811865475,168.659,142.521,253.489,9.80375,0.0,0.0,1.8239442703526465,False
2019-01-04 10:00:00,369.181,85.9,164.7333333,4,0.49999999999999994,-0.8660254037844387,216.295,168.659,268.065,9.035833333,0.0,0.0,1.9407779542732084,False
2019-01-04 11:00:00,324.437,78.81666667,235.525,4,0.258819045102521,-0.9659258262890682,369.181,216.295,398.686,8.226666667,0.0,0.0,2.0506990727713004,False
2019-01-04 12:00:00,340.321,72.38166667,299.425,4,1.2246467991473532e-16,-1.0,324.437,369.181,312.761,6.5175,0.0,0.0,2.249447994580917,False
2019-01-04 13:00:00,325.577,68.065,293.4333333,4,-0.2588190451025208,-0.9659258262890683,340.321,324.437,306.111,5.035833330000001,0.0,0.0,2.394632379893767,False
2019-01-04 14:00:00,326.669,64.94083333,333.8666667,4,-0.4999999999999997,-0.8660254037844388,325.577,340.321,303.649,4.0691666699999995,0.0,0.0,2.4791260853048476,False
2019-01-04 15:00:00,335.033,60.96166667,238.025,4,-0.7071067811865471,-0.7071067811865479,326.669,325.577,289.562,3.1933333299999997,0.0,0.0,2.549965868932582,False
2019-01-04 16:00:00,354.929,61.105,103.6941667,4,-0.8660254037844385,-0.5000000000000004,335.033,326.669,268.975,3.37916667,0.0,0.0,2.5353488874211325,False
2019-01-04 17:00:00,341.378,62.02833333,10.25966667,4,-0.9659258262890683,-0.25881904510252063,354.929,335.033,248.879,3.6883333300000007,0.0,0.0,2.5105473225833372,False
2019-01-04 18:00:00,297.748,62.95166667,3.05825,4,-1.0,-1.8369701987210297e-16,341.378,354.929,222.761,3.7624999999999993,0.0,0.0,2.5045050078566287,False
2019-01-04 19:00:00,229.831,62.6225,3.485,4,-0.9659258262890684,0.2588190451025203,297.748,341.378,176.514,4.108333330000001,0.0,0.0,2.475837874975099,False
2019-01-04 20:00:00,171.325,62.245,3.004916667,4,-0.8660254037844386,0.5000000000000001,229.831,297.748,154.605,4.42333333,0.0,0.0,2.4489915783758085,False
2019-01-04 21:00:00,141.75,62.4775,2.407166667,4,-0.7071067811865477,0.7071067811865474,171.325,229.831,122.502,4.76333333,0.0,0.0,2.4191822408745076,False
2019-01-04 22:00:00,123.654,63.545,3.076416667,4,-0.5000000000000004,0.8660254037844384,141.75,171.325,122.041,4.991666670000001,0.0,0.0,2.3986525614374785,False
