Date_start,Power_kW,Year,Month,Day,Hour,temp_C,HR,solarRad_W/m2,Weekday,Is_Weekend,Hour_sin,Hour_cos,Power_kW_lag_1h,Power_kW_lag_2h,Power_kW_lag_24h,HDH,CDH,HDH_squared,CDH_squared,CDH_Humidity,log_temp,temp_squared,holiday
2017-12-26 21:00:00,90.644725,2017,12,26,21,11.928333333333333,81.30833333333334,3.9905,1,0,-0.7071067811865477,0.7071067811865474,106.7300395,118.6164395,91.2893,4.071666666666667,0.0,16.578469444444448,0.0,0.0,2.478916522522451,11.928333333333333,True
2017-12-26 22:00:00,85.1713,2017,12,26,22,11.7275,81.98333333333333,2.6265,1,0,-0.5000000000000004,0.8660254037844384,90.644725,106.7300395,86.85375,4.272500000000001,0.0,18.254256250000008,0.0,0.0,2.461936511220476,11.7275,True
2017-12-26 23:00:00,84.8289105,2017,12,26,23,10.536666666666669,87.95,3.06725,1,0,-0.25881904510252157,0.9659258262890681,85.1713,90.644725,89.5559395,5.463333333333331,0.0,29.848011111111088,0.0,0.0,2.3548612375594167,10.536666666666669,True
2017-12-27 00:00:00,85.4844105,2017,12,27,0,10.658333333333331,89.23333333333333,2.2685833333333334,2,0,0.0,1.0,84.8289105,85.1713,90.7249145,5.341666666666669,0.0,28.5334027777778,0.0,0.0,2.3663420587967967,10.658333333333331,True
2017-12-27 01:00:00,83.8565855,2017,12,27,1,10.435,89.99166666666667,3.111,2,0,0.25881904510252074,0.9659258262890683,85.4844105,84.8289105,88.6928645,5.5649999999999995,0.0,30.969224999999994,0.0,0.0,2.3451655405291643,10.435,True
2017-12-27 02:00:00,83.6542545,2017,12,27,2,9.775833333333331,89.88333333333333,1.8764166666666664,2,0,0.49999999999999994,0.8660254037844387,83.8565855,85.4844105,89.051423,6.224166666666669,0.0,38.74025069444447,0.0,0.0,2.2799133537296283,9.775833333333331,True
2017-12-27 03:00:00,82.289722,2017,12,27,3,9.135,92.49166666666667,2.123333333333333,2,0,0.7071067811865476,0.7071067811865476,83.6542545,83.8565855,89.51508,6.865,0.0,47.128225,0.0,0.0,2.21211318982997,9.135,True
2017-12-27 04:00:00,84.240927,2017,12,27,4,10.0,92.94166666666666,1.83675,2,0,0.8660254037844386,0.5000000000000001,82.289722,83.6542545,89.985292,6.0,0.0,36.0,0.0,0.0,2.302585092994046,10.0,True
2017-12-27 05:00:00,85.1531645,2017,12,27,5,9.246666666666668,93.175,2.093166666666667,2,0,0.9659258262890683,0.25881904510252074,84.240927,82.289722,89.7088895,6.753333333333332,0.0,45.607511111111094,0.0,0.0,2.224263126218576,9.246666666666668,True
2017-12-27 06:00:00,90.04385,2017,12,27,6,8.637500000000001,93.5,3.0165,2,0,1.0,6.123233995736766e-17,85.1531645,84.240927,96.0235395,7.362499999999999,0.0,54.206406249999986,0.0,0.0,2.1561131890937886,8.637500000000001,True
2017-12-27 07:00:00,125.5900855,2017,12,27,7,8.471666666666666,93.70833333333331,4.01775,2,0,0.9659258262890683,-0.25881904510252063,90.04385,85.1531645,126.3876105,7.528333333333334,0.0,56.67580277777779,0.0,0.0,2.136727262230756,8.471666666666666,True
2017-12-27 08:00:00,138.6673105,2017,12,27,8,8.511666666666667,93.76666666666668,25.56641666666667,2,0,0.8660254037844387,-0.4999999999999998,125.5900855,90.04385,145.6920855,7.488333333333333,0.0,56.075136111111114,0.0,0.0,2.1414377714314976,8.511666666666667,True
2017-12-27 09:00:00,150.8705355,2017,12,27,9,8.908333333333333,93.54166666666669,73.9775,2,0,0.7071067811865476,-0.7071067811865475,138.6673105,125.5900855,146.8357145,7.091666666666667,0.0,50.29173611111111,0.0,0.0,2.1869871682429993,8.908333333333333,True
2017-12-27 10:00:00,163.9770395,2017,12,27,10,9.928333333333333,92.61666666666667,179.4333333333333,2,0,0.49999999999999994,-0.8660254037844387,150.8705355,138.6673105,152.7024395,6.071666666666667,0.0,36.86513611111112,0.0,0.0,2.295392622412541,9.928333333333333,True
2017-12-27 11:00:00,161.2967,2017,12,27,11,11.579166666666666,84.91666666666667,339.8,2,0,0.258819045102521,-0.9659258262890682,163.9770395,150.8705355,160.1860645,4.420833333333334,0.0,19.54376736111112,0.0,0.0,2.4492075064005125,11.579166666666666,True
2017-12-27 12:00:00,121.6863645,2017,12,27,12,12.525833333333331,78.18333333333334,309.9166666666667,2,0,1.2246467991473532e-16,-1.0,161.2967,163.9770395,166.4788645,3.474166666666669,0.0,12.069834027777793,0.0,0.0,2.5277931783571344,12.525833333333331,True
2017-12-27 13:00:00,163.4889105,2017,12,27,13,13.335,74.32416666666667,351.30833333333334,2,0,-0.2588190451025208,-0.9659258262890683,121.6863645,161.2967,157.5347855,2.664999999999999,0.0,7.102224999999995,0.0,0.0,2.5903921576339775,13.335,True
2017-12-27 14:00:00,171.0892145,2017,12,27,14,13.440833333333332,75.10833333333333,207.51666666666665,2,0,-0.4999999999999997,-0.8660254037844388,163.4889105,121.6863645,154.0789895,2.559166666666668,0.0,6.5493340277777845,0.0,0.0,2.5982973371410907,13.440833333333332,True
2017-12-27 15:00:00,169.3447105,2017,12,27,15,13.465833333333334,75.89166666666667,160.17499999999998,2,0,-0.7071067811865471,-0.7071067811865479,171.0892145,163.4889105,164.7053,2.534166666666666,0.0,6.42200069444444,0.0,0.0,2.600155613196156,13.465833333333334,True
2017-12-27 16:00:00,169.9674355,2017,12,27,16,12.808333333333332,79.64166666666667,35.880833333333335,2,0,-0.8660254037844385,-0.5000000000000004,169.3447105,171.0892145,155.429975,3.191666666666668,0.0,10.18673611111112,0.0,0.0,2.55009600075655,12.808333333333332,True
