Date_start,Power_kW,temp_C,HR,solarRad_W/m2
2018-11-12 14:00:00,297.1187035,16.77,52.935,437.5416666666667
2018-11-12 15:00:00,333.070475,15.790833333333332,57.54749999999999,297.59166666666664
2018-11-12 16:00:00,275.829156,14.611666666666666,61.223333333333336,130.965
2018-11-12 17:00:00,257.5400505,13.780833333333334,62.98833333333334,11.116583333333333
2018-11-12 18:00:00,225.7067855,13.416666666666666,64.68916666666667,2.3928333333333334
2018-11-12 19:00:00,186.9693575,13.308333333333332,68.54166666666667,2.17375
2018-11-12 20:00:00,163.9757285,13.189166666666669,72.72500000000001,2.83625
2018-11-12 21:00:00,131.9449395,13.366666666666667,74.00833333333334,2.6125000000000003
2018-11-12 22:00:00,112.844325,13.8575,73.09166666666667,2.8085
2018-11-12 23:00:00,115.194948,14.019166666666663,73.21666666666667,3.0875
2018-11-13 00:00:00,106.9668935,14.030833333333334,74.98333333333333,2.769166666666667
2018-11-13 01:00:00,106.7527635,14.028333333333334,75.8,2.3354166666666667
2018-11-13 02:00:00,106.6422025,13.875,77.13333333333334,2.50375
2018-11-13 03:00:00,102.5020645,13.94,75.78333333333333,3.2376666666666662
2018-11-13 04:00:00,101.7740225,13.510833333333332,75.98333333333333,2.77375
2018-11-13 05:00:00,104.5511575,13.335,77.01666666666667,2.746083333333333
2018-11-13 06:00:00,106.2930395,13.17,78.29166666666667,2.9215
2018-11-13 07:00:00,151.533683,13.236666666666666,75.80833333333334,31.10066666666667
2018-11-13 08:00:00,243.815847,13.665833333333332,70.0025,173.15
2018-11-13 09:00:00,287.836605,14.105,66.52499999999999,329.3583333333333
2018-11-13 10:00:00,293.063125,15.015833333333331,63.439166666666665,455.4
2018-11-13 11:00:00,331.970983,16.540000000000003,54.6175,536.15
2018-11-13 12:00:00,274.049692,17.467499999999998,49.51083333333333,558.9583333333334
2018-11-13 13:00:00,305.2919145,17.968333333333334,47.56666666666666,519.6
2018-11-13 14:00:00,305.817844,18.11,50.2725,427.6333333333334
2018-11-13 15:00:00,333.145639,17.696666666666665,52.47166666666666,287.84166666666664
2018-11-13 16:00:00,276.1365855,17.224999999999998,52.83583333333333,125.49833333333332
2018-11-13 17:00:00,266.267159,15.925833333333337,54.43666666666667,11.169333333333334
2018-11-13 18:00:00,212.39511,14.500833333333333,57.26416666666666,2.7801666666666667
2018-11-13 19:00:00,177.8246955,13.46,61.767500000000005,2.4065833333333333
2018-11-13 20:00:00,146.28575,13.136666666666663,62.57,2.4944166666666665
2018-11-13 21:00:00,120.712073,13.239166666666668,60.46833333333333,2.3793333333333333
